datetime,AMD,EWJ,DXJ,EWH,FXI,MCHI,KWEB,EWG,EWU,EWZ,INDA,EEM,EFA,GLD,IAU,SLV,PPLT,PALL,DBC,GSG,USO,UNG,DBA,CORN,WEAT,SOYB,DBB,CPER,TLT,IEF,SHY,LQD,HYG,TIP,EMB,BND,SPY,QQQ,IWM,DIA,VTI,VNQ,XLF,XLE,XLK,XLV,XLI,XLP,XLY,XLU,XLB,XLC,XLRE,IBIT,FBTC,ETHA,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,INTC,CRM,ORCL,ADBE,NFLX,CSCO,QCOM,TXN,MU,IBM,NOW,SHOP,SNOW,PLTR,DDOG,MDB,ZS,CRWD,NET,OKTA,TWLO,DOCU,CDNS,SNPS,ANET,DELL,HPE,STX,WDC,NTAP,SMCI,ARM,TSM,VRT,AMAT,LRCX,KLAC,ASML,MRVL,NXPI,ON,MCHP,ADI,SWKS,TER,ENTG,JPM,BAC,WFC,GS,MS,C,V,MA,AXP,BLK,SCHW,USB,PNC,TFC,BK,MET,PRU,AIG,TRV,ALL,CB,CME,ICE,NDAQ,CBOE,SPGI,MCO,FICO,JNJ,UNH,LLY,PFE,MRK,ABBV,TMO,ABT,DHR,BMY,AMGN,GILD,CVS,MDT,ISRG,BIIB,VRTX,REGN,WMT,COST,HD,PG,KO,PEP,MCD,NKE,SBUX,DIS,TGT,LOW,MDLZ,KHC,GIS,KMB,CL,YUM,DRI,CCL,RCL,MNST,CAT,BA,HON,GE,LMT,RTX,DE,UPS,HWM,GD,NOC,LHX,EMR,ETN,FDX,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,OXY,HAL,BKR,FANG,F,GM,RIVN,LCID,UBER,LYFT,ABNB,EXPE,TRIP,BABA,JD,PDD,BIDU,NTES,NIO,LI,XPEV,TCOM,YUMC,ZTO,HTHT,TME,BILI,BEKE,FUTU,TIGR,IQ,FCX,NEM,GOLD,RIO,BHP,VALE,AA,CLF,NUE,STLD,MP,ALB,SQM,SMR,OKLO,CCJ,UEC,ENPH,FSLR,PLUG,BE,VST,CEG,TLN,NRG,NEE,DUK,SO,D,AEP,TMUS,VZ,T,CMCSA,WBD,PARA,FOX,NYT,OMC,COIN,MSTR,MARA,RIOT,HOOD,CLSK,WULF,CORZ,IREN,IONQ,RGTI,QBTS,QUBT,ARQQ,LAES,RKLB,ASTS,LUNR,AVAV,JOBY,ACHR,CRWV,NBIS,APLD,GLXY,MOD,EME,WLDN,RDDT,SPOT,SNAP,PINS,EBAY,ETSY,W,CPNG,SE,PM,MO,BUD,STZ,TAP,SAM,KDP,CELH,ADM,BG,CTVA,MOS,CF,NTR,DOW,DD,LYB,EMN,IP,PKG,PYPL,XYZ,FI,GPN,JKHY,WEX,ACN,CTSH,IT,INFY,WIT,LVS,WYNN,MGM,MAR,HLT,HGV,O,SPG,PLD,AMT,CCI,EQIX,DLR,WELL,MMC,AON,WTW,BRO,CHGG,DUOL,TOST,CHWY,ARKK,ARKW,ARKF,SMH,SOXX,IGV,XBI,IBB,XRT,XHB,XAR,PPA,XOP,OIH,ICLN,TAN,GDX,GDXJ,SIL,SILJ,PICK,XME,REMX,LIT,URA,NLR,IYR,REM,KBE,KRE,ZIM,SBLK,GNK,STNG,MATX,DAC,SFL,EGLE,GOGL,DSX,ESEA,GSL,SB,PANL,TNK,EWY,EWT,EWA,ITB,HIVE,ONTO,MKSI,AEHR,SCCO,AEM,RGLD,PAAS,HL,CDE,MTRN,ACMR,UCTT,ICHR,CRUS,DIOD,RMBS,ALGM,SITM,LSCC,FORM,COHU,MRAM,MRNA,INCY,BMRN,UTHR,NBIX,JAZZ,IONS,SRPT,RARE,CRSP,NTLA,BEAM,EDIT,VIR,ARWR,PCVX,KRYS,SEDG,RUN,CHPT,QS,SLDP,MVST,NXT,FLNC,STEM,WPM,AU,KGC,AG,EXK,IAG,FSM,SVM,LAC,UUUU,DNN,LEU,NOV,WFRD,LBRT,PUMP,VAL,RIG,NE,PTEN,NCLH,UAL,DAL,AAL,LUV,ALK,JBLU,ULCC,CZR,PENN,DKNG,MCRI,BYD,BITF,HUT,BTBT,YMM,LEGN,GDS,VNET,DQ,JKS,CSIQ,NIU,QFIN,VWO,EWP,EWI,EWL,EWN,EWQ,EWK,EZA,TUR,THD,EPU,ECH,ARGT,CQQQ,ASHR,GXC,EWW,EWS,EWM,EPHE,EIDO,ENZL,EIS
1970-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.076389,,,,1.3054,,,,,,,,,,,,,,,,,1.70312,0.85026002,,0.334362,,,0.699413,,,,,,,,,,,,,3.38542,0.74897099,3.61295,3.50697,,0.67849302,,,,0.60312498,,,,,,1.70703,2.82812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10887,,,,,,,,,,,,,,,,,,,,,,,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33984399,,,,,,,,,,,,,,,,,8.20077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067708,,,,1.30871,,,,,,,,,,,,,,,,,1.67969,0.82552099,,0.31481501,,,0.71739602,,,,,,,,,,,,,3.48958,0.70781898,3.51935,3.48825,,0.67603397,,,,0.60624999,,,,,,1.72656,2.76562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75844,,,,,,,,,,,,,,,,,,,,,,,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33984399,,,,,,,,,,,,,,,,,7.93811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.92973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.086806,,,,1.37829,,,,,,,,,,,,,,,,,1.70312,0.83463502,,0.34465,,,0.75272,,,,,,,,,,,,,3.6875,0.78189301,3.63167,3.70041,,0.71290898,,,,0.63749999,,,,,,1.79297,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.058813,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36197901,,,,,,,,,,,,,,,,,8.28832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.052083,,,,1.32528,,,,,,,,,,,,,,,,,1.71875,0.828125,,0.33230501,,,0.78097898,,,,,,,,,,,,,3.6875,0.76131701,3.61295,3.70665,,0.703076,,,,0.59375,,,,,,1.80469,2.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18397,,,,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33593801,,,,,,,,,,,,,,,,,8.60935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.84608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.013889,,,,1.32693,,,,,,,,,,,,,,,,,1.69141,0.795573,,0.30452701,,,0.70840502,,,,,,,,,,,,,3.59375,0.72839499,3.48191,3.81273,,0.69324303,,,,0.54062498,,,,,,1.75,2.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98372,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328125,,,,,,,,,,,,,,,,,8.78445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.41587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015625,,,,1.27889,,,,,,,,,,,,,,,,,1.67578,0.80729198,,0.286008,,,0.68014598,,,,,,,,,,,,,3.42708,0.68724298,3.14495,3.78153,,0.68340898,,,,0.54062498,,,,,,1.69141,2.71094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75844,,,,,,,,,,,,,,,,,,,,,,,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329427,,,,,,,,,,,,,,,,,8.46342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96701401,,,,1.23748,,,,,,,,,,,,,,,,,1.60156,0.78645802,,0.29218099,,,0.63454598,,,,,,,,,,,,,3.23958,0.66666698,3.088791,3.61929,,0.629327,,,,0.52499998,,,,,,1.69922,2.64844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.408,,,,,,,,,,,,,,,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30859399,,,,,,,,,,,,,,,,,7.87974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.18499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98784697,,,,1.24742,,,,,,,,,,,,,,,,,1.53906,0.75781298,,0.308642,,,0.65830898,,,,,,,,,,,,,3.28125,0.66666698,2.99519,3.56313,,0.59982699,,,,0.55937499,,,,,,1.6875,2.60938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.408,,,,,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32421899,,,,,,,,,,,,,,,,,8.054846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.88623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961806,,,,1.21263,,,,,,,,,,,,,,,,,1.48828,0.74739599,,0.280864,,,0.62555403,,,,,,,,,,,,,3.25,0.65432101,2.84543,3.45705,,0.58999401,,,,0.59687501,,,,,,1.65625,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12014,,,,,,,,,,,,,,,,,,,,,,,26.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31770799,,,,,,,,,,,,,,,,,7.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97222197,,,,1.20434,,,,,,,,,,,,,,,,,1.50586,0.735677,,0.262346,,,0.644822,,,,,,,,,,,,,2.89583,0.658436,2.73311,3.326,,0.60474402,,,,0.53750002,,,,,,1.67188,2.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81977,,,,,,,,,,,,,,,,,,,,,,,25.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31640601,,,,,,,,,,,,,,,,,7.12095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88020802,,,,1.10329,,,,,,,,,,,,,,,,,1.34375,0.6875,,0.237654,,,0.55747497,,,,,,,,,,,,,2.66667,0.58436197,2.60207,3.18248,,0.553119,,,,0.45937499,,,,,,1.64453,2.49219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40675,,,,,,,,,,,,,,,,,,,,,,,24.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30599001,,,,,,,,,,,,,,,,,6.88748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,,,,1.11323,,,,,,,,,,,,,,,,,1.53125,0.74088502,,0.26749,,,0.59601003,,,,,,,,,,,,,2.91667,0.60082299,2.95775,3.31352,,0.58753502,,,,0.546875,,,,,,1.77344,2.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33166,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35677099,,,,,,,,,,,,,,,,,7.41279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93489599,,,,1.14802,,,,,,,,,,,,,,,,,1.48438,0.75520802,,0.28703699,,,0.60757101,,,,,,,,,,,,,3.0625,0.51851898,2.75183,3.326,,0.56786901,,,,0.52812499,,,,,,1.70312,2.63281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26908,,,,,,,,,,,,,,,,,,,,,,,25.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37890601,,,,,,,,,,,,,,,,,7.23769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953125,,,,1.14471,,,,,,,,,,,,,,,,,1.45703,0.71875,,0.26851901,,,0.60050601,,,,,,,,,,,,,2.875,0.48559701,2.62079,3.28856,,0.523619,,,,0.49687499,,,,,,1.69922,2.57031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10638,,,,,,,,,,,,,,,,,,,,,,,24.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36458299,,,,,,,,,,,,,,,,,7.55871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.020833,,,,1.22422,,,,,,,,,,,,,,,,,1.58594,0.77083302,,0.291152,,,0.65188599,,,,,,,,,,,,,3.0,0.510288,2.67695,3.482,,0.58016002,,,,0.49375001,,,,,,1.79297,2.61719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55694,,,,,,,,,,,,,,,,,,,,,,,24.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39713499,,,,,,,,,,,,,,,,,7.55871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95833302,,,,1.14636,,,,,,,,,,,,,,,,,1.49219,0.74218798,,0.26749,,,0.61913198,,,,,,,,,,,,,2.94792,0.436214,2.62079,3.36344,,0.530994,,,,0.4375,,,,,,1.71875,2.52344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11889,,,,,,,,,,,,,,,,,,,,,,,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,6.97503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96093798,,,,1.15299,,,,,,,,,,,,,,,,,1.50391,0.74739599,,0.272634,,,0.59344101,,,,,,,,,,,,,2.77083,0.415638,2.62079,3.4196,,0.51132798,,,,0.43125001,,,,,,1.71094,2.49219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.043797,,,,,,,,,,,,,,,,,,,,,,,22.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38541701,,,,,,,,,,,,,,,,,7.41279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.002604,,,,1.17784,,,,,,,,,,,,,,,,,1.53125,0.76171899,,0.282922,,,0.60243303,,,,,,,,,,,,,2.64583,0.46090499,2.73311,3.57561,,0.51378602,,,,0.45937499,,,,,,1.75781,2.47656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85606,,,,,,,,,,,,,,,,,,,,,,,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40104201,,,,,,,,,,,,,,,,,7.64627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03125,,,,1.23085,,,,,,,,,,,,,,,,,1.71875,0.75390601,,0.30452701,,,0.63133401,,,,,,,,,,,,,2.82292,0.48148099,2.88287,3.82521,,0.59245199,,,,0.50625002,,,,,,1.85938,2.64062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0062499,,,,,,,,,,,,,,,,,,,,,,,25.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40364599,,,,,,,,,,,,,,,,,8.37587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
